genbank	locusName	geneID
XM_015904512.1	LOC107339248	107339248
XM_015897253.1	LOC107332513	107332513
XM_015921057.1	LOC107354567	107354567
XR_001561903.1	LOC107333145	107333145
XM_015910463.1	LOC107344773	107344773
XM_015920365.1	LOC107353969	107353969
XR_001566693.1	LOC107353823	107353823
XM_015902496.1	LOC107337368	107337368
XM_015914306.1	LOC107348280	107348280
XM_015925058.1	LOC107358460	107358460
XM_015924802.1	LOC107358173	107358173
XM_015895836.1	LOC107331264	107331264
XM_015902587.1	LOC107337430	107337430
XM_015920871.1	LOC107354395	107354395
XR_001566451.1	LOC107352847	107352847
XM_015914167.1	LOC107348150	107348150
XM_015915604.1	LOC107349458	107349458
XR_001561330.1	LOC107330629	107330629
XR_001563755.1	LOC107341472	107341472
XM_015904352.1	LOC107339113	107339113
XM_015910404.1	LOC107344710	107344710
XM_015924523.1	LOC107357889	107357889
XM_015925402.1	LOC107358824	107358824
XM_015892235.1	LOC107327493	107327493
XR_001566294.1	LOC107352263	107352263
XR_001564841.1	LOC107346439	107346439
XM_015904192.1	LOC107338944	107338944
XM_015894013.1	LOC107329308	107329308
XM_015916736.1	LOC107350511	107350511
XM_015910851.1	LOC107345143	107345143
XM_015902614.1	LOC107337455	107337455
XM_015916667.1	LOC107350442	107350442
XM_015897208.1	LOC107332470	107332470
XR_001564873.1	LOC107346572	107346572
XM_015923507.1	LOC107356861	107356861
XM_015901402.1	LOC107336317	107336317
XR_001566979.1	LOC107355147	107355147
XM_015912219.1	LOC107346430	107346430
XM_015901327.1	LOC107336260	107336260
XM_015922746.1	LOC107356103	107356103
XM_015920893.1	LOC107354414	107354414
XM_015918925.1	LOC107352612	107352612
XM_015919600.1	LOC107353272	107353272
XM_015917055.1	LOC107350814	107350814
XM_015905197.1	LOC107339863	107339863
XM_015913862.1	LOC107347881	107347881
XR_001567018.1	LOC107355321	107355321
XM_015910472.1	LOC107344782	107344782
XM_015895176.1	LOC107330597	107330597
XM_015922276.1	LOC107355694	107355694
XM_015921445.1	LOC107354950	107354950
XM_015912264.1	LOC107346471	107346471
XM_015915194.1	LOC107349096	107349096
XM_015920883.1	LOC107354407	107354407
XM_015919930.1	LOC107353595	107353595
XM_015923985.1	LOC107357350	107357350
XM_015911442.1	LOC107345716	107345716
XM_015916744.1	LOC107350519	107350519
XM_015907914.1	LOC107342412	107342412
XM_015900228.1	LOC107335233	107335233
XM_015915905.1	LOC107349722	107349722
XR_001567163.1	LOC107355878	107355878
XM_015914336.1	LOC107348313	107348313
XM_015925060.1	LOC107358464	107358464
XR_001565024.1	LOC107347316	107347316
XM_015901337.1	LOC107336267	107336267
XM_015918939.1	LOC107352462	107352462
XM_015909785.1	LOC107344159	107344159
XM_015912708.1	LOC107346828	107346828
XM_015914413.1	LOC107348372	107348372
XM_015915919.1	LOC107349717	107349717
XM_015922647.1	LOC107356013	107356013
XR_001560724.1	LOC107328465	107328465
XM_015919583.1	LOC107353254	107353254
XR_001563734.1	LOC107341420	107341420
XM_015906453.1	LOC107341038	107341038
XM_015918188.1	LOC107351885	107351885
XR_001563456.1	LOC107340280	107340280
XM_015922251.1	LOC107355671	107355671
XR_001561535.1	LOC107331413	107331413
XM_015918703.1	LOC107352365	107352365
XR_001567264.1	LOC107356194	107356194
XM_015913688.1	LOC107347728	107347728
XM_015913614.1	LOC107347655	107347655
XM_015914308.1	LOC107348285	107348285
XR_001565016.1	LOC107347275	107347275
XM_015913548.1	LOC107347580	107347580
XM_015913709.1	LOC107347750	107347750
XM_015906443.1	LOC107341027	107341027
XM_015902138.1	LOC107337027	107337027
XM_015922245.1	LOC107355665	107355665
XM_015893072.1	LOC107328330	107328330
XM_015908041.1	LOC107342537	107342537
XM_015919109.1	LOC107352795	107352795
XM_015922119.1	LOC107355552	107355552
XR_001567060.1	LOC107355432	107355432
XM_015915541.1	LOC107349392	107349392
XR_001567345.1	LOC107356439	107356439
XM_015916045.1	LOC107349853	107349853
XM_015900931.1	LOC107335878	107335878
XM_015892371.1	LOC107327631	107327631
XM_015923152.1	LOC107356551	107356551
XM_015902652.1	LOC107337486	107337486
XM_015916290.1	LOC107350067	107350067
XR_001564482.1	LOC107344669	107344669
XM_015918613.1	LOC107352281	107352281
XM_015910505.1	LOC107344818	107344818
XM_015894750.1	LOC107330103	107330103
XM_015893189.1	LOC107328458	107328458
XM_015916059.1	LOC107349866	107349866
XM_015913662.1	LOC107347699	107347699
XR_001567266.1	LOC107356197	107356197
XR_001561212.1	LOC107330253	107330253
XR_001563812.1	LOC107341730	107341730
XM_015917147.1	LOC107350898	107350898
XM_015918516.1	LOC107352181	107352181
XM_015899941.1	LOC107334970	107334970
XM_015919997.1	LOC107353659	107353659
XM_015912770.1	LOC107346910	107346910
XR_001564506.1	LOC107344739	107344739
XR_001567016.1	LOC107355320	107355320
XM_015918873.1	LOC107352557	107352557
XM_015892892.1	LOC107328166	107328166
XM_015911026.1	LOC107345321	107345321
XM_015909750.1	LOC107344136	107344136
XR_001562822.1	LOC107337471	107337471
XM_015923573.1	LOC107356936	107356936
XM_015896258.1	LOC107331648	107331648
XM_015904056.1	LOC107338806	107338806
XM_015911846.1	LOC107346078	107346078
XM_015905503.1	LOC107340145	107340145
XM_015910750.1	LOC107345063	107345063
XM_015902664.1	LOC107337491	107337491
XM_015922866.1	LOC107356229	107356229
XR_001562598.1	LOC107336375	107336375
XM_015904135.1	LOC107338881	107338881
XR_001567533.1	LOC107357203	107357203
XR_001562805.1	LOC107337373	107337373
XM_015900581.1	LOC107335562	107335562
XM_015912598.1	LOC107346773	107346773
XM_015912359.1	LOC107346552	107346552
XM_015923369.1	LOC107356749	107356749
XM_015919194.1	LOC107352874	107352874
XR_001567490.1	LOC107357062	107357062
XM_015902643.1	LOC107337479	107337479
XM_015909854.1	LOC107344210	107344210
XM_015921729.1	LOC107355198	107355198
XM_015904726.1	LOC107339441	107339441
XM_015894855.1	LOC107330218	107330218
XM_015919113.1	LOC107352801	107352801
XM_015895672.1	LOC107331130	107331130
XM_015911216.1	LOC107345499	107345499
XM_015912706.1	LOC107346854	107346854
XM_015918805.1	LOC107352473	107352473
XR_001564530.1	LOC107344827	107344827
XM_015919668.1	LOC107353324	107353324
XM_015900595.1	LOC107335265	107335265
XM_015922523.1	LOC107355912	107355912
XR_001565165.1	LOC107347808	107347808
XM_015912821.1	LOC107346662	107346662
XM_015925036.1	LOC107358433	107358433
XM_015898751.1	LOC107333886	107333886
XM_015904660.1	LOC107339367	107339367
XM_015895655.1	LOC107331115	107331115
XR_001565796.1	LOC107350231	107350231
XM_015918221.1	LOC107351920	107351920
XR_001565687.1	LOC107349787	107349787
XM_015898883.1	LOC107334009	107334009
XR_001564019.1	LOC107342562	107342562
XR_001562811.1	LOC107337417	107337417
XM_015900722.1	LOC107335691	107335691
XM_015921047.1	LOC107354553	107354553
XM_015908410.1	LOC107342898	107342898
XM_015921074.1	LOC107354585	107354585
XM_015902155.1	LOC107337038	107337038
XM_015922633.1	LOC107356006	107356006
XM_015917887.1	LOC107351596	107351596
XM_015893476.1	LOC107328756	107328756
XM_015891664.1	LOC107326912	107326912
XM_015918235.1	LOC107351936	107351936
XM_015911220.1	LOC107345501	107345501
XR_001567202.1	LOC107356038	107356038
XM_015900400.1	LOC107335381	107335381
XM_015898007.1	LOC107333231	107333231
XM_015907342.1	LOC107341866	107341866
XM_015919287.1	LOC107352943	107352943
XM_015909291.1	LOC107343710	107343710
XM_015898658.1	LOC107333790	107333790
XM_015910236.1	LOC107344564	107344564
XM_015923569.1	LOC107356930	107356930
XR_001562461.1	LOC107335762	107335762
XM_015905146.1	LOC107339813	107339813
XM_015895641.1	LOC107331106	107331106
XM_015922024.1	LOC107355444	107355444
XM_015910197.1	LOC107344522	107344522
XM_015892877.1	LOC107328155	107328155
XM_015898893.1	LOC107334018	107334018
XM_015917426.1	LOC107351150	107351150
XM_015907378.1	LOC107341910	107341910
XM_015922165.1	LOC107355577	107355577
XM_015897075.1	LOC107332348	107332348
XM_015925155.1	LOC107358544	107358544
XM_015924151.1	LOC107357508	107357508
XM_015918433.1	LOC107352112	107352112
XM_015893537.1	LOC107328785	107328785
XM_015923460.1	LOC107356836	107356836
XM_015906632.1	LOC107341222	107341222
XM_015903815.1	LOC107338576	107338576
XM_015898172.1	LOC107333348	107333348
XM_015892078.1	LOC107327333	107327333
XR_001561317.1	LOC107330588	107330588
XR_001563270.1	LOC107339563	107339563
XM_015894682.1	LOC107330028	107330028
XM_015917973.1	LOC107351682	107351682
XR_001566176.1	LOC107351678	107351678
XR_001564508.1	LOC107344739	107344739
XM_015912091.1	LOC107346308	107346308
XM_015918415.1	LOC107352100	107352100
XR_001562708.1	LOC107336871	107336871
XM_015904466.1	LOC107339206	107339206
XM_015915267.1	LOC107349164	107349164
XM_015903576.1	LOC107338342	107338342
XR_001567704.1	LOC107357859	107357859
XM_015898225.1	LOC107333409	107333409
XM_015898579.1	LOC107333728	107333728
XM_015898779.1	LOC107333913	107333913
XM_015907186.1	LOC107341719	107341719
XM_015923735.1	LOC107357084	107357084
XM_015895257.1	LOC107330692	107330692
XM_015908951.1	LOC107343388	107343388
XR_001564961.1	LOC107346995	107346995
XR_001564186.1	LOC107343352	107343352
XM_015894390.1	LOC107329721	107329721
XM_015919525.1	LOC107353202	107353202
XM_015906888.1	LOC107341473	107341473
XM_015915272.1	LOC107349169	107349169
XM_015899218.1	LOC107334282	107334282
XM_015892086.1	LOC107327342	107327342
XM_015901277.1	LOC107336219	107336219
XM_015904686.1	LOC107339408	107339408
XM_015898198.1	LOC107333377	107333377
XM_015911218.1	LOC107345501	107345501
XR_001565622.1	LOC107349598	107349598
XM_015924627.1	LOC107357994	107357994
XM_015910650.1	LOC107344966	107344966
XM_015901487.1	LOC107336410	107336410
XM_015896088.1	LOC107331494	107331494
XM_015900049.1	LOC107335078	107335078
XM_015898023.1	LOC107333246	107333246
XR_001563313.1	LOC107339705	107339705
XR_001562885.1	LOC107337848	107337848
XM_015918160.1	LOC107351851	107351851
XM_015905772.1	LOC107340422	107340422
XM_015909519.1	LOC107343924	107343924
XM_015905176.1	LOC107339841	107339841
XM_015908210.1	LOC107342719	107342719
XR_001560616.1	LOC107328020	107328020
XM_015899363.1	LOC107334428	107334428
XR_001561743.1	LOC107332489	107332489
XM_015892481.1	LOC107327736	107327736
XR_001564017.1	LOC107342560	107342560
XM_015902812.1	LOC107337609	107337609
XM_015893911.1	LOC107329179	107329179
XM_015892238.1	LOC107327494	107327494
XR_001560775.1	LOC107328727	107328727
XR_001566608.1	LOC107353447	107353447
XM_015915027.1	LOC107348935	107348935
XM_015911671.1	LOC107345929	107345929
XM_015920330.1	LOC107353939	107353939
XM_015909505.1	LOC107343913	107343913
XM_015904303.1	LOC107339064	107339064
XR_001565199.1	LOC107347968	107347968
XM_015907205.1	LOC107341738	107341738
XM_015910132.1	LOC107344477	107344477
XM_015916112.1	LOC107349915	107349915
XM_015924056.1	LOC107357418	107357418
XM_015922475.1	LOC107355854	107355854
XM_015901465.1	LOC107336381	107336381
XM_015896874.1	LOC107332147	107332147
XM_015920188.1	LOC107353801	107353801
XM_015917050.1	LOC107350814	107350814
XM_015916936.1	LOC107350699	107350699
XM_015905148.1	LOC107339814	107339814
XM_015911980.1	LOC107346201	107346201
XM_015906854.1	LOC107341445	107341445
XM_015896993.1	LOC107332265	107332265
XM_015918094.1	LOC107351788	107351788
XR_001566229.1	LOC107351925	107351925
XR_001561753.1	LOC107332555	107332555
XM_015924798.1	LOC107358138	107358138
XM_015913143.1	LOC107347245	107347245
XM_015905682.1	LOC107340331	107340331
XM_015901471.1	LOC107336388	107336388
XM_015895835.1	LOC107331263	107331263
XR_001562601.1	LOC107336376	107336376
XM_015898310.1	LOC107333487	107333487
XM_015908659.1	LOC107343107	107343107
XM_015899260.1	LOC107334328	107334328
XR_001562495.1	LOC107335918	107335918
XM_015920482.1	LOC107354065	107354065
XR_001566926.1	LOC107354924	107354924
XM_015899145.1	LOC107334217	107334217
XM_015895594.1	LOC107331064	107331064
XR_001563756.1	LOC107341472	107341472
XM_015897108.1	LOC107332376	107332376
XM_015892688.1	LOC107327967	107327967
XM_015895481.1	LOC107330952	107330952
XM_015905374.1	LOC107340024	107340024
XM_015909791.1	LOC107344161	107344161
XM_015898664.1	LOC107333794	107333794
XM_015910299.1	LOC107344607	107344607
XM_015916900.1	LOC107350660	107350660
XM_015908645.1	LOC107343091	107343091
XM_015906660.1	LOC107341257	107341257
XR_001566516.1	LOC107353082	107353082
XR_001566235.1	LOC107351962	107351962
XM_015906269.1	LOC107340867	107340867
XM_015899066.1	LOC107334154	107334154
XR_001562964.1	LOC107338246	107338246
XM_015901665.1	LOC107336598	107336598
XM_015902892.1	LOC107337678	107337678
XM_015920348.1	LOC107353954	107353954
XM_015899216.1	LOC107334284	107334284
XM_015893790.1	LOC107329059	107329059
XM_015905194.1	LOC107339861	107339861
XR_001566910.1	LOC107354812	107354812
XM_015901691.1	LOC107336622	107336622
XM_015898484.1	LOC107333656	107333656
XM_015913865.1	LOC107347886	107347886
XM_015920468.1	LOC107354065	107354065
XM_015907176.1	LOC107341715	107341715
XR_001562228.1	LOC107334725	107334725
XR_001565821.1	LOC107350342	107350342
XM_015896739.1	LOC107332020	107332020
XM_015916586.1	LOC107350363	107350363
XM_015898505.1	LOC107333677	107333677
XM_015905349.1	LOC107339996	107339996
XR_001562734.1	LOC107337020	107337020
XM_015896498.1	LOC107331839	107331839
XR_001563664.1	LOC107341181	107341181
XM_015917484.1	LOC107351191	107351191
XR_001560861.1	LOC107329027	107329027
XM_015910007.1	LOC107344354	107344354
XM_015915193.1	LOC107349096	107349096
XM_015920221.1	LOC107353840	107353840
XM_015895198.1	LOC107330626	107330626
XM_015899733.1	LOC107334760	107334760
XM_015924572.1	LOC107357932	107357932
XM_015913489.1	LOC107347535	107347535
XM_015911900.1	LOC107346130	107346130
XM_015909154.1	LOC107343567	107343567
XM_015899690.1	LOC107334717	107334717
XR_001562956.1	LOC107338232	107338232
XM_015903920.1	LOC107338688	107338688
XM_015891857.1	LOC107327105	107327105
XM_015912245.1	LOC107346454	107346454
XM_015910490.1	LOC107344805	107344805
XM_015905437.1	LOC107340087	107340087
XM_015925089.1	LOC107358489	107358489
XM_015905720.1	LOC107340367	107340367
XR_001566664.1	LOC107353720	107353720
XR_001566560.1	LOC107353287	107353287
XM_015923990.1	LOC107357354	107357354
XM_015896696.1	LOC107331993	107331993
XM_015901724.1	LOC107336653	107336653
XM_015922890.1	LOC107356251	107356251
XR_001560914.1	LOC107329284	107329284
XR_001566678.1	LOC107353789	107353789
XM_015899078.1	LOC107334160	107334160
XM_015918586.1	LOC107352258	107352258
XM_015916938.1	LOC107350701	107350701
XM_015893599.1	LOC107328859	107328859
XM_015914035.1	LOC107348035	107348035
XM_015902294.1	LOC107337178	107337178
XM_015914748.1	LOC107348688	107348688
XR_001561532.1	LOC107331408	107331408
XM_015910097.1	LOC107344450	107344450
XR_001566227.1	LOC107351922	107351922
XM_015907966.1	LOC107342470	107342470
XM_015916781.1	LOC107350547	107350547
XM_015908738.1	LOC107343168	107343168
XM_015917314.1	LOC107351045	107351045
XM_015919947.1	LOC107353606	107353606
XM_015898752.1	LOC107333887	107333887
XM_015899002.1	LOC107334098	107334098
XM_015907508.1	LOC107342048	107342048
XM_015921790.1	LOC107355246	107355246
XM_015895910.1	LOC107331337	107331337
XM_015907941.1	LOC107342446	107342446
XM_015897369.1	LOC107332635	107332635
XR_001566885.1	LOC107354693	107354693
XM_015893710.1	LOC107328973	107328973
XM_015921637.1	LOC107355120	107355120
XM_015895900.1	LOC107331325	107331325
XM_015894745.1	LOC107330101	107330101
XM_015907693.1	LOC107342214	107342214
XR_001566642.1	LOC107353589	107353589
XM_015901792.1	LOC107336725	107336725
XR_001566018.1	LOC107351042	107351042
XM_015914021.1	LOC107348029	107348029
XM_015907572.1	LOC107342118	107342118
XM_015915938.1	LOC107349740	107349740
XM_015914842.1	LOC107348779	107348779
XM_015907423.1	LOC107341954	107341954
XM_015910087.1	LOC107344439	107344439
XM_015925470.1	LOC107358895	107358895
XR_001565888.1	LOC107350652	107350652
XR_001566845.1	LOC107354552	107354552
XR_001565558.1	LOC107349344	107349344
XR_001563054.1	LOC107338596	107338596
XM_015906402.1	LOC107340999	107340999
XM_015910967.1	LOC107345264	107345264
XR_001567602.1	LOC107357483	107357483
XM_015901068.1	LOC107336011	107336011
XM_015900726.1	LOC107335693	107335693
XM_015897332.1	LOC107332591	107332591
XM_015894460.1	LOC107329783	107329783
XM_015916588.1	LOC107350365	107350365
XM_015904951.1	LOC107339634	107339634
XM_015904189.1	LOC107338939	107338939
XR_001565583.1	LOC107349412	107349412
XM_015907139.1	LOC107341684	107341684
XM_015897560.1	LOC107332820	107332820
XR_001562675.1	LOC107336669	107336669
XM_015919270.1	LOC107352952	107352952
XM_015906781.1	LOC107341379	107341379
XR_001566620.1	LOC107353504	107353504
XM_015893631.1	LOC107328885	107328885
XM_015915594.1	LOC107349445	107349445
XM_015913899.1	LOC107347912	107347912
XM_015899829.1	LOC107334868	107334868
XM_015900312.1	LOC107335308	107335308
XM_015901783.1	LOC107336716	107336716
XM_015917188.1	LOC107350927	107350927
XM_015911407.1	LOC107345671	107345671
XM_015896231.1	LOC107331621	107331621
XR_001567497.1	LOC107357072	107357072
XM_015894200.1	LOC107329512	107329512
XM_015910977.1	LOC107345272	107345272
XM_015897348.1	LOC107332615	107332615
XM_015924528.1	LOC107357894	107357894
XM_015902236.1	LOC107337114	107337114
XM_015904945.1	LOC107339629	107339629
XM_015917356.1	LOC107351091	107351091
XM_015891772.1	LOC107327024	107327024
XM_015895978.1	LOC107331401	107331401
XR_001563825.1	LOC107341752	107341752
XR_001562302.1	LOC107335075	107335075
XM_015897586.1	LOC107332842	107332842
XM_015925035.1	LOC107358432	107358432
XM_015915071.1	LOC107348976	107348976
XM_015893625.1	LOC107328880	107328880
XM_015914468.1	LOC107348430	107348430
XR_001560889.1	LOC107329157	107329157
XM_015902693.1	LOC107337507	107337507
XM_015922769.1	LOC107356128	107356128
XR_001561840.1	LOC107332872	107332872
XM_015906482.1	LOC107341061	107341061
XR_001566572.1	LOC107353329	107353329
XM_015909819.1	LOC107344183	107344183
XM_015900107.1	LOC107335137	107335137
XM_015917755.1	LOC107351456	107351456
XR_001561560.1	LOC107331518	107331518
XR_001567682.1	LOC107357795	107357795
XM_015916331.1	LOC107350105	107350105
XM_015906319.1	LOC107340919	107340919
XR_001561309.1	LOC107330571	107330571
XR_001567950.1	LOC107358808	107358808
XM_015925242.1	LOC107358649	107358649
XR_001561236.1	LOC107330293	107330293
XM_015913220.1	LOC107347322	107347322
XR_001563289.1	LOC107339635	107339635
XM_015924695.1	LOC107358064	107358064
XR_001564907.1	LOC107346714	107346714
XM_015922166.1	LOC107355578	107355578
XM_015914452.1	LOC107348412	107348412
XM_015915514.1	LOC107349369	107349369
XM_015907710.1	LOC107342228	107342228
XM_015894048.1	LOC107329357	107329357
XM_015892359.1	LOC107327614	107327614
XM_015923788.1	LOC107357145	107357145
XM_015907888.1	LOC107342395	107342395
XR_001567875.1	LOC107358559	107358559
XM_015892514.1	LOC107327762	107327762
XM_015910969.1	LOC107345266	107345266
XM_015923103.1	LOC107356496	107356496
